nu1;nu2;exp_all;pv_all;exp;pv;kmin;ob
0.0;0.6;1.8920621105;0.1932;2.75796129022;0.2388;3.0;1
0.0;0.6;1.88597178687;0.0264;2.81708302119;0.234;3.0;1
0.0;0.6;1.89746251503;0.0916;2.76522313519;0.7884;3.0;1
0.0;0.6;1.88694953031;0.0076;3.0334095729;0.9832;4.0;1
0.0;0.6;1.87968268084;0.0628;2.76647949267;0.4228;3.0;1
0.0;0.6;1.88145682824;0.0132;3.16076503098;0.882;4.0;1
0.0;0.6;1.88823806034;0.0432;3.0796231788;0.91;4.0;1
0.0;0.6;1.887062359;0.0012;2.86305791412;0.9176;3.0;1
0.0;0.6;1.88175158192;0.0288;3.30385492718;0.982;5.0;1
0.0;0.6;1.88692359036;0.004;2.73973718826;0.8252;3.0;1
0.0;0.6;1.89017219378;0.0152;3.1706389204;0.9172;5.0;1
0.0;0.6;1.89091198263;0.2224;3.08267291161;0.8504;4.0;1
0.0;0.6;1.89218955921;0.0324;2.79059062117;0.3752;3.0;1
0.0;0.6;1.88628794244;0.0292;3.07579665991;0.864;4.0;1
0.0;0.6;1.88971450448;0.0184;2.77636613777;0.3128;3.0;1
0.0;0.6;1.89293325314;0.012;2.76603189137;0.8616;3.0;1
0.0;0.6;1.88953793959;0.0152;2.83832678355;0.3368;3.0;1
0.0;0.6;1.88963811258;0.0092;3.04066360998;0.8212;4.0;1
0.0;0.6;1.89037911244;0.0728;3.01161609178;0.9864;4.0;1
0.0;0.6;1.89152189058;0.0192;2.76920871604;0.8972;3.0;1
0.0;0.6;1.88347476354;0.0084;3.07291511368;0.8316;4.0;1
0.0;0.6;1.89139220514;0.0128;2.80964502413;0.9396;3.0;1
0.0;0.6;1.88277450369;0.0092;2.87028077963;0.8224;3.0;1
0.0;0.6;1.890109264;0.05;2.9814948185;0.976;4.0;1
0.0;0.6;1.88836589963;0.006;2.83064801443;0.8604;3.0;1
0.0;0.6;1.89412642034;0.0368;2.74424668839;0.6252;3.0;1
0.0;0.6;1.88683946591;0.0092;3.21869570536;0.9948;5.0;1
0.0;0.6;1.88641340396;0.068;2.79572383671;0.3692;3.0;1
0.0;0.6;1.8793775816;0.008;3.06046128656;0.7532;4.0;1
0.0;0.6;1.8879878578;0.05;3.23722346031;0.944;5.0;1
0.0;0.8;1.89423416331;0.0612;2.95589099746;0.864;4.0;1
0.0;0.8;1.88957621363;0.0784;3.03102330274;0.076;4.0;1
0.0;0.8;1.88711361675;0.0056;2.7947426936;0.7468;3.0;1
0.0;0.8;1.89081854722;0.026;2.97020283772;0.9844;4.0;1
0.0;0.8;1.89040006762;0.0184;3.01284610474;0.4668;4.0;1
0.0;0.8;1.8838425554;0.076;3.06336863654;0.5788;4.0;1
0.0;0.8;1.88743915091;0.212;2.46213589124;0.0548;2.0;1
0.0;0.8;1.88847902746;0.0048;2.7600349782;0.808;3.0;1
0.0;0.8;1.88534819006;0.0516;3.27190460652;0.9856;5.0;1
0.0;0.8;1.88926606053;0.032;3.09177465254;0.802;4.0;1
0.0;0.8;1.89153362663;0.0944;2.96397972884;0.8572;4.0;1
0.0;0.8;1.89045811119;0.146;3.00930037121;0.5964;4.0;1
0.0;0.8;1.88296034147;0.2484;4.04556310876;0.8144;7.0;1
0.0;0.8;1.88580388609;0.0156;3.02939863751;0.6792;4.0;1
0.0;0.8;1.88383762141;0.0132;3.04695218609;0.7176;4.0;1
0.0;0.8;1.88785808568;0.0608;3.19799834153;0.8356;5.0;1
0.0;0.8;1.88833404711;0.0004;2.77052652634;0.334;3.0;1
0.0;0.8;1.88464627634;0.014;3.02126303289;0.8752;4.0;1
0.0;0.8;1.88253441853;0.0016;2.86620930962;0.6236;3.0;1
0.0;0.8;1.89070691781;0.0932;3.01281491764;0.7944;4.0;1
0.0;0.8;1.87649736014;0.0068;2.81466413245;0.3068;3.0;1
0.0;0.8;1.88680718283;0.0064;2.51992103029;0.2;2.0;1
0.0;0.8;1.88692402224;0.002;2.84947152858;0.7984;3.0;1
0.0;0.8;1.89255255365;0.0724;3.17167033414;0.986;5.0;1
0.0;0.8;1.88869270723;0.0548;2.98743954986;0.6344;4.0;1
0.0;0.8;1.88425647576;0.004;2.80378437709;0.7048;3.0;1
0.0;0.8;1.88912047497;0.0956;3.12593798981;0.4576;4.0;1
0.0;0.8;1.89348697255;0.0344;2.99679299326;0.916;4.0;1
0.0;0.8;1.88239208078;0.0;2.87795634992;0.8444;3.0;1
0.0;0.8;1.87949735631;0.0208;2.80971191639;0.222;3.0;1
0.0;0.8;1.88405597796;0.0092;2.83402860653;0.6296;3.0;1
0.0;0.8;1.88795910438;0.0304;3.18405972447;0.9428;5.0;1
0.0;0.8;1.88377441007;0.0052;3.18693960517;0.458;4.0;1
0.0;0.8;1.88884275026;0.1744;3.14671619577;0.7916;4.0;1
0.0;0.8;1.89155181462;0.146;2.80268030765;0.4504;3.0;1
0.0;0.8;1.88653679621;0.01;2.82213259552;0.3524;3.0;1
0.0;0.8;1.88205445668;0.0644;3.35979797274;0.7472;5.0;1
0.0;0.8;1.88688684693;0.0228;3.11651248727;0.7936;4.0;1
0.0;0.8;1.88549958891;0.0152;2.79788756934;0.6964;3.0;1
0.0;0.8;1.88858644894;0.0104;2.83759859126;0.862;3.0;1
0.0;0.8;1.89295678903;0.0496;2.92383136085;0.9748;4.0;1
0.0;0.8;1.8803342654;0.004;3.16468371733;0.9096;5.0;1
0.0;0.8;1.8841662046;0.1156;2.8397818539;0.5524;3.0;1
0.0;0.8;1.88940896704;0.1924;3.27488546517;0.9772;5.0;1
0.0;0.8;1.88533936719;0.0404;3.02248103213;0.9272;4.0;1
0.0;0.8;1.89751315344;0.2024;2.90404477614;0.9612;4.0;1
0.0;0.8;1.88606850439;0.07;2.97282926442;0.842;4.0;1
0.0;0.8;1.89534038879;0.2184;3.0640052922;0.9456;4.0;1
0.0;0.8;1.88755111961;0.006;2.8955401189;0.5292;3.0;1
0.0;0.8;1.88821184562;0.0744;3.15182863557;0.764;4.0;1
0.0;0.8;1.88708572058;0.002;2.86953020582;0.7076;3.0;1
0.0;0.8;1.88192735683;0.0148;2.83530777462;0.0712;3.0;1
0.0;0.8;1.88699054358;0.004;2.80987286035;0.6948;3.0;1
0.0;0.8;1.88864619855;0.024;3.05986566866;0.9964;5.0;1
0.0;0.8;1.88021363104;0.0028;3.2236886485;0.98;5.0;1
0.0;0.8;1.88871479334;0.03;2.77393043482;0.3448;3.0;1
0.0;0.8;1.88633320142;0.0132;2.81089167262;0.6964;3.0;1
0.0;0.8;1.8924634353;0.0008;2.82831634046;0.5644;3.0;1
0.0;0.8;1.88476919733;0.0048;3.03438706852;0.7376;4.0;1
0.0;0.8;1.89241536583;0.0044;2.98039054807;0.8068;4.0;1
0.0;0.8;1.88881982191;0.0988;3.43288318075;0.6752;5.0;1
0.0;0.8;1.89591579321;0.0692;2.76914211033;0.6176;3.0;1
0.0;0.8;1.89152844056;0.1468;3.37671796209;0.4812;6.0;1
0.0;0.8;1.8840455898;0.0392;3.03215748103;0.9648;4.0;1
0.0;0.8;1.88627393893;0.004;2.82867614654;0.8592;3.0;1
0.0;0.8;1.88427419039;0.0448;3.41120266631;0.5952;5.0;1
0.0;0.8;1.88680865799;0.0448;3.02788694353;0.864;4.0;1
0.0;0.8;1.8908256018;0.1496;3.26280844083;0.6164;5.0;1
0.0;0.8;1.88316025944;0.0088;2.83920667755;0.6816;3.0;1
0.0;0.8;1.88020847639;0.0032;2.84635665613;0.7684;3.0;1
0.0;0.8;1.88676662635;0.1012;3.5687745323;0.718;6.0;1
0.0;0.8;1.8867080595;0.0952;2.9766920222;0.4272;4.0;1
0.0;0.8;1.88609309852;0.0036;2.81322153046;0.8092;3.0;1
0.0;0.8;1.88916530777;0.2264;3.02164753285;0.1324;4.0;1
0.0;0.8;1.88557247161;0.008;3.07960426132;0.9972;5.0;1
0.0;0.8;1.88813774107;0.1092;3.11054717823;0.4888;4.0;1
0.0;0.8;1.87628992239;0.0016;3.1667038929;0.5172;4.0;1
0.0;0.8;1.89639674747;0.3104;3.33588044929;0.4576;6.0;1
0.0;0.8;1.89113675823;0.1096;3.29068699942;0.9616;6.0;1
0.0;0.8;1.88947273965;0.1716;2.79132657733;0.6464;3.0;1
0.0;0.8;1.88238493174;0.0336;2.83232798466;0.118;3.0;1
0.0;0.8;1.88787388973;0.042;3.01479034845;0.8652;4.0;1
0.0;0.8;1.88963399161;0.13;2.45658215393;0.2548;2.0;1
0.0;0.8;1.88923287653;0.0972;3.09403460655;0.916;4.0;1
0.0;0.8;1.88666189079;0.0964;2.75870547962;0.708;3.0;1
0.0;0.8;1.88845523475;0.002;3.15287866115;0.8252;5.0;1
0.0;0.8;1.8857563493;0.012;2.9988143938;0.9548;4.0;1
0.0;0.8;1.88219286884;0.0036;2.78801904861;0.7304;3.0;1
0.0;0.8;1.89567636748;0.0376;2.78420351813;0.7452;3.0;1
0.0;0.8;1.88331892596;0.006;3.071109692;0.8848;4.0;1
0.0;0.8;1.88181372648;0.0076;3.22567933378;0.9624;5.0;1
0.0;0.8;1.88206038112;0.0136;3.02656787666;0.6076;4.0;1
0.0;0.8;1.88288619249;0.0008;3.10606828877;0.8312;4.0;1
0.0;0.8;1.88718480597;0.0048;2.80959471901;0.95;3.0;1
0.0;0.8;1.88842704354;0.0736;3.39581012743;0.5728;5.0;1
0.0;0.8;1.88327312644;0.038;3.44257079698;0.8912;6.0;1
0.0;0.8;1.88882431312;0.0012;2.84624765092;0.7136;3.0;1
0.0;0.8;1.88554193092;0.0276;2.77879537154;0.7232;3.0;1
0.0;0.8;1.88438453378;0.018;2.81751376295;0.778;3.0;1
0.0;0.8;1.88470742272;0.0028;3.12278621106;0.626;4.0;1
0.0;1.0;1.89001442494;0.0216;2.99494719106;0.5252;4.0;1
0.0;1.0;1.88564132302;0.002;2.75211845717;0.882;3.0;1
0.0;1.0;1.88434356758;0.01;2.82416325039;0.5292;3.0;1
0.0;1.0;1.89009011497;0.0336;3.04593418159;0.9308;4.0;1
0.0;1.0;1.88791005867;0.048;2.78260719887;0.7888;3.0;1
0.0;1.0;1.89628806421;0.0876;2.90726752749;0.7096;4.0;1
0.0;1.0;1.88537226445;0.0044;2.81521602549;0.8108;3.0;1
0.0;1.0;1.88596039507;0.0588;3.07599595514;0.6264;4.0;1
0.0;1.0;1.88602091703;0.018;3.1409921905;0.776;4.0;1
0.0;1.0;1.88363571811;0.0012;2.82126468989;0.814;3.0;1
0.0;1.0;1.88582065279;0.0076;2.86257311963;0.466;3.0;1
0.0;1.0;1.88725779036;0.022;3.40947121106;0.6648;6.0;1
0.0;1.0;1.88511108852;0.0772;3.04090143169;0.3464;4.0;1
0.0;1.0;1.88944070165;0.1052;2.74654861605;0.616;3.0;1
0.0;1.0;1.89049235092;0.1656;3.31623101604;0.652;5.0;1
0.0;1.0;1.88743922193;0.0;2.85171912475;0.69;3.0;1
0.0;1.0;1.88710573621;0.0276;2.8189181994;0.7932;3.0;1
0.0;1.0;1.88513147457;0.0596;2.7204728609;0.354;3.0;1
0.0;1.0;1.8833132807;0.002;3.22037783935;0.5224;4.0;1
0.0;1.0;1.88666301153;0.008;3.04487635519;0.9196;4.0;1
0.0;1.0;1.88918677147;0.0288;2.78485150825;0.51;3.0;1
0.0;1.0;1.8867961406;0.0056;3.05530872373;0.8684;4.0;1
0.0;1.0;1.8940083208;0.0916;3.14956430329;0.918;5.0;1
0.0;1.0;1.88856516271;0.0672;2.96189910303;0.8572;4.0;1
0.0;1.0;1.89031079999;0.0492;3.02605400636;0.81;4.0;1
0.0;1.0;1.88628628913;0.1276;3.04402905998;0.6288;4.0;1
0.0;1.0;1.89034533324;0.016;3.12101548039;0.8612;4.0;1
0.0;1.0;1.88120094958;0.0268;2.77328441647;0.7604;3.0;1
0.0;1.0;1.88749961728;0.028;3.00694728018;0.8936;4.0;1
0.0;1.0;1.88705677462;0.0272;2.78808798861;0.852;3.0;1
0.0;1.0;1.88699010486;0.0052;2.97329258202;0.9384;6.0;1
0.0;1.0;1.88151482955;0.01;3.61524000241;0.646;6.0;1
0.0;1.0;1.89341565902;0.404;3.09161688491;0.7584;4.0;1
0.0;1.0;1.88660827883;0.0056;2.80618975679;0.878;3.0;1
0.0;1.0;1.88961818383;0.03;2.99631706469;0.9908;4.0;1
0.0;1.0;1.89084359334;0.0524;3.09521957655;0.8644;4.0;1
0.0;1.0;1.88698642741;0.0304;3.33801473709;0.5736;5.0;1
0.0;1.0;1.88593421921;0.028;3.15182937206;0.9612;5.0;1
0.0;1.0;1.88634961702;0.0832;3.46925666701;0.2668;6.0;1
0.0;1.0;1.88926232741;0.0472;3.10954969123;0.7844;4.0;1
0.0;1.0;1.88429545958;0.0104;2.78333252782;0.3572;3.0;1
0.0;1.0;1.8803090487;0.0092;3.22488563499;0.9544;5.0;1
0.0;1.0;1.8912207364;0.0948;2.980397629;0.6628;4.0;1
0.0;1.0;1.88614279165;0.0028;3.02701936984;0.9336;4.0;1
0.0;1.0;1.88902075398;0.1204;3.40408664812;0.0344;5.0;1
0.0;1.0;1.89021509204;0.2152;2.95525185003;0.8632;4.0;1
0.0;1.0;1.88695994293;0.0732;2.84080590651;0.3872;3.0;1
0.0;1.0;1.89138475113;0.1396;2.45672226165;0.4724;2.0;1
0.0;1.0;1.8899172942;0.0292;2.82245780904;0.9196;3.0;1
0.0;1.0;1.88744596964;0.0004;3.02042632172;0.9252;5.0;1
0.0;1.0;1.8929436005;0.0376;2.92198264524;0.8988;4.0;1
0.0;1.0;1.89135620427;0.0424;2.76267955981;0.9716;3.0;1
0.0;1.0;1.89205851349;0.3316;3.26759623565;0.7168;5.0;1
0.0;1.0;1.8928805462;0.0324;3.04633719567;0.8496;4.0;1
0.0;1.0;1.88740060032;0.0152;2.98016593265;0.7884;4.0;1
0.0;1.0;1.88764312059;0.1428;3.25916649064;0.9948;5.0;1
0.0;1.0;1.8869450346;0.0236;3.01940593599;0.5328;4.0;1
0.0;1.0;1.89019680307;0.0016;2.7890492239;0.6212;3.0;1
0.0;1.0;1.88954060836;0.0144;3.01345694882;0.6296;4.0;1
0.0;1.0;1.88606845648;0.0032;2.90183424332;0.5692;3.0;1
0.0;1.0;1.88486006849;0.06;3.4799067298;0.8228;5.0;1
0.0;1.0;1.88727211247;0.008;2.86340364757;0.7432;3.0;1
0.0;1.0;1.88929393122;0.0292;3.12034119367;0.9836;5.0;1
0.0;1.0;1.883466734;0.0132;2.85797518485;0.3336;3.0;1
0.0;1.0;1.89146148093;0.0356;3.10579012219;0.746;8.0;1
0.0;1.0;1.88357587019;0.0052;3.06904829578;0.9552;4.0;1
0.0;1.0;1.88644608311;0.0952;2.77440760297;0.2224;3.0;1
0.0;1.0;1.88929220203;0.1732;2.83704243586;0.2712;3.0;1
0.0;1.0;1.8909771657;0.0236;3.02804156779;0.8748;4.0;1
0.0;1.0;1.88761802926;0.006;3.08037619588;0.422;4.0;1
0.0;1.0;1.87981691759;0.0036;3.31958234404;0.4472;5.0;1
0.0;1.0;1.88499614103;0.0504;3.03469151429;0.754;4.0;1
0.0;1.0;1.88982894182;0.0124;2.80061053819;0.6732;3.0;1
0.0;1.0;1.88701618814;0.028;3.19400113429;0.9876;5.0;1
0.0;1.0;1.88410834186;0.004;2.79290323041;0.7044;3.0;1
0.0;1.0;1.88879317723;0.0388;2.79007140288;0.8108;3.0;1
0.0;1.0;1.88849378805;0.1296;3.26350185735;0.48;5.0;1
0.0;1.0;1.88902166526;0.0528;3.14955256268;0.996;5.0;1
0.0;1.0;1.8920191986;0.0872;2.74003950773;0.572;3.0;1
0.0;1.0;1.88901356236;0.0176;3.08223921583;0.9864;5.0;1
0.0;1.0;1.88854153075;0.006;3.13059160318;0.986;5.0;1
0.0;1.0;1.88568278811;0.004;3.05529699564;0.6376;4.0;1
0.0;1.0;1.89344492933;0.0016;2.83612010533;0.5448;3.0;1
0.0;1.0;1.88645256265;0.006;3.04063576367;0.752;4.0;1
0.0;1.0;1.89001333035;0.0424;2.48580056113;0.2668;2.0;1
0.0;1.0;1.89601977952;0.0404;3.01297105537;0.8264;4.0;1
0.0;1.0;1.88932072623;0.3344;3.6641664542;0.6704;6.0;1
0.0;1.0;1.88407763941;0.0028;2.99090365509;0.9712;4.0;1
0.0;1.0;1.88581029197;0.1012;3.27183345338;0.9976;5.0;1
0.0;1.0;1.87957237333;0.0108;2.83278050601;0.8112;3.0;1
0.0;1.0;1.88682722962;0.1296;3.15869923592;0.8516;4.0;1
0.0;1.0;1.88804353051;0.0264;2.80338254742;0.2572;3.0;1
0.0;1.0;1.88296982141;0.058;3.32891508918;0.9548;5.0;1
0.0;1.0;1.88591330182;0.0544;2.9795087061;0.9292;4.0;1
0.0;1.0;1.88697205222;0.0108;3.04159484741;0.9276;4.0;1
0.0;1.0;1.88448489925;0.0192;3.07394029546;0.9276;4.0;1
0.0;1.0;1.88837664402;0.0468;3.10075189493;0.6844;4.0;1
0.0;1.0;1.88485827209;0.1016;3.29806582526;0.9788;5.0;1
0.0;1.0;1.87841760728;0.0;3.18845632147;0.8712;4.0;1
0.0;1.0;1.88713215778;0.0056;2.79438151016;0.8748;3.0;1
0.2;0.0;1.84538075615;0.1924;3.25754407588;0.6244;6.0;1
0.2;0.0;1.84660990467;0.03;2.87083879031;0.9468;4.0;1
0.2;0.0;1.85479206841;0.0;2.75170568147;0.4044;3.0;1
0.2;0.0;1.84267314279;0.166;2.62817697063;0.3304;3.0;1
0.2;0.0;1.84805411365;0.2024;2.65153861487;0.0776;3.0;1
0.2;0.0;1.85078998383;0.0152;2.90838571546;0.8592;4.0;1
0.2;0.0;1.84468827385;0.0108;2.66822370315;0.7376;3.0;1
0.2;0.0;1.8474812363;0.0076;2.88258284898;0.9884;4.0;1
0.2;0.0;1.85276810916;0.0076;2.86213901474;0.9804;4.0;1
0.2;0.0;1.84820134097;0.0376;2.67702074261;0.3628;3.0;1
0.2;0.0;1.84877927758;0.0108;2.65280014216;0.9496;3.0;1
0.2;0.0;1.85162895544;0.004;2.68722659118;0.4792;3.0;1
0.2;0.0;1.84520426399;0.0776;3.06031555069;0.9536;5.0;1
0.2;0.0;1.84595854712;0.1528;3.07958571191;0.3776;5.0;1
0.2;0.0;1.84833521082;0.0156;2.85268442426;0.784;4.0;1
0.2;0.0;1.84620173597;0.1168;2.66090668102;0.1716;3.0;1
0.2;0.0;1.85243012305;0.1132;2.96017981883;0.9944;5.0;1
0.2;0.0;1.84968014638;0.056;2.65549544965;0.6664;3.0;1
0.2;0.0;1.84821426875;0.1692;3.04910813442;0.76;5.0;1
0.2;0.0;1.84787629933;0.0296;2.67496135096;0.8616;3.0;1
0.2;0.0;1.84680888924;0.0876;3.10568615392;0.346;5.0;1
0.2;0.0;1.84909616058;0.014;2.96713003953;0.9904;5.0;1
0.2;0.0;1.85502756712;0.0448;2.70569958132;0.5952;3.0;1
0.2;0.0;1.84033576545;0.0036;3.04065537564;0.5856;5.0;1
0.2;0.0;1.85109087602;0.2636;2.85636026173;0.8032;4.0;1
0.2;0.0;1.85947376669;0.1252;2.84187138262;0.5852;4.0;1
0.2;0.0;1.84588247905;0.0176;2.90131742431;0.7652;4.0;1
0.2;0.0;1.8480448057;0.0044;2.97191797279;0.1524;4.0;1
0.2;0.0;1.85124982398;0.0812;2.66865765844;0.9148;3.0;1
0.2;0.0;1.84870201623;0.1156;3.45590762158;0.4228;8.0;1
0.2;0.0;1.84967773726;0.258;3.04011136145;0.3796;5.0;1
0.2;0.0;1.85059858271;0.0344;2.65059547925;0.7424;3.0;1
0.2;0.0;1.84306103571;0.032;3.05615754342;0.6136;5.0;1
0.2;0.0;1.84884162065;0.0024;2.94238958542;0.882;4.0;1
0.2;0.0;1.84453981183;0.0116;2.63257799649;0.944;3.0;1
0.2;0.0;1.84291891792;0.0028;2.72093152223;0.6136;3.0;1
0.2;0.0;1.85339645406;0.0516;2.62257501565;0.9896;3.0;1
0.2;0.0;1.85050745227;0.0588;2.67098847886;0.578;3.0;1
0.2;0.0;1.85197599633;0.1664;3.1376667413;0.9108;6.0;1
0.2;0.0;1.85146583297;0.0884;3.11222150592;0.956;5.0;1
0.2;0.0;1.84192354338;0.0088;2.94153618313;0.9552;4.0;1
0.2;0.0;1.85014147798;0.104;2.66476585237;0.4612;3.0;1
0.2;0.0;1.8494833199;0.0248;2.99224560698;0.9444;4.0;1
0.2;0.0;1.85451675869;0.1656;2.6198717904;0.5084;3.0;1
0.2;0.0;1.84173805853;0.0184;3.18256989633;0.9248;5.0;1
0.2;0.0;1.84589693924;0.012;2.84843543915;0.96;4.0;1
0.2;0.0;1.84249996093;0.0128;2.9353658048;0.8404;4.0;1
0.2;0.0;1.85019354721;0.1292;2.85225914845;0.7932;4.0;1
0.2;0.0;1.85173453293;0.1132;2.59823890231;0.6696;3.0;1
0.2;0.0;1.85527460753;0.0856;2.62306889882;0.8268;3.0;1
0.2;0.0;1.85161246893;0.03;2.92291238549;0.982;4.0;1
0.2;0.0;1.85759188207;0.0616;2.85532478412;0.6012;4.0;1
0.2;0.0;1.85332587665;0.0456;2.68360853175;0.8824;3.0;1
0.2;0.0;1.84436714254;0.0072;2.71010719257;0.5792;3.0;1
0.2;0.0;1.84332435946;0.0644;3.15039279285;0.474;5.0;1
0.2;0.0;1.85248060433;0.1332;3.00291813429;0.802;5.0;1
0.2;0.0;1.85063711965;0.012;2.72456994652;0.15;3.0;1
0.2;0.0;1.84053272167;0.0744;3.58777573494;0.5464;8.0;1
0.2;0.0;1.8569099509;0.0908;2.80394070158;0.88;4.0;1
0.2;0.0;1.84513446485;0.0948;3.09574234904;0.9988;5.0;1
0.2;0.0;1.84591811837;0.0948;3.20321587733;0.5692;5.0;1
0.2;0.0;1.84622107267;0.16;3.08293786093;0.7792;5.0;1
0.2;0.0;1.84559767755;0.1356;2.64113432271;0.612;3.0;1
0.2;0.0;1.84371877895;0.0324;3.06521085766;0.9692;5.0;1
0.2;0.0;1.84515873118;0.0052;2.81956819681;0.9672;4.0;1
0.2;0.0;1.85534503329;0.006;2.64762071759;0.9488;3.0;1
0.2;0.0;1.84926648525;0.03;2.61273546812;0.5568;3.0;1
0.2;0.0;1.85118392023;0.0928;2.89260560206;0.6628;4.0;1
0.2;0.0;1.85242822992;0.0232;2.6317349396;0.7076;3.0;1
0.2;0.0;1.84172673299;0.0308;3.04502038767;0.9232;5.0;1
0.2;0.0;1.85514285466;0.0872;2.62374473572;0.492;3.0;1
0.2;0.0;1.84882064529;0.2448;3.17759936462;0.9252;6.0;1
0.2;0.0;1.84633711084;0.0172;2.67679708468;0.444;3.0;1
0.2;0.0;1.84768266064;0.024;2.90487301213;0.9104;4.0;1
0.2;0.0;1.8453441249;0.0004;2.73250281487;0.7116;3.0;1
0.2;0.0;1.84950316532;0.028;2.8440006932;0.8592;4.0;1
0.2;0.0;1.84553097116;0.08;2.6352085112;0.5128;3.0;1
0.2;0.0;1.84894391978;0.0848;2.85703444398;0.8936;4.0;1
0.2;0.0;1.85016715162;0.0472;2.65444519481;0.5888;3.0;1
0.2;0.0;1.84747657223;0.0032;2.7235246009;0.7576;3.0;1
0.2;0.0;1.84676569425;0.0824;2.8764402;0.7832;4.0;1
0.2;0.0;1.85130554999;0.0052;2.6924661023;0.91;3.0;1
0.2;0.0;1.84685982728;0.0452;2.84294274515;0.6016;4.0;1
0.2;0.0;1.84510613019;0.0232;2.95696660963;0.9844;5.0;1
0.2;0.0;1.84925880106;0.0232;2.66251671082;0.662;3.0;1
0.2;0.0;1.85368332273;0.0836;3.00029914849;0.646;6.0;1
0.2;0.0;1.85301192364;0.0096;2.67907545777;0.6452;3.0;1
0.2;0.0;1.8414568929;0.0148;2.93018375301;0.7296;4.0;1
0.2;0.0;1.84936687649;0.032;2.71729439186;0.4772;3.0;1
0.2;0.0;1.85531378727;0.1488;2.61874686512;0.3332;3.0;1
0.2;0.0;1.85482051623;0.1416;2.65382163071;0.6624;3.0;1
0.2;0.0;1.84217641888;0.038;3.15395916731;0.9576;5.0;1
0.2;0.0;1.85223410421;0.0612;2.65680195407;0.7924;3.0;1
0.2;0.0;1.84162200971;0.0432;3.07304973936;0.9732;5.0;1
0.2;0.0;1.84542439823;0.09;2.8990998265;0.4104;4.0;1
0.2;0.0;1.84693931668;0.008;2.91629234798;0.9792;4.0;1
0.2;0.0;1.84365853059;0.0044;2.7166595369;0.328;3.0;1
0.2;0.0;1.85299518011;0.006;2.68990143485;0.9424;3.0;1
0.2;0.0;1.84367908736;0.0316;3.16551179997;0.9192;6.0;1
0.2;0.0;1.84335982048;0.0032;2.70610963509;0.64;3.0;1
0.2;0.2;1.84676146027;0.0016;2.83721495931;0.9932;4.0;1
0.2;0.2;1.84749945582;0.0216;2.95054826705;0.7728;4.0;1
0.2;0.2;1.842851988;0.0776;2.99600932719;0.3524;4.0;1
0.2;0.2;1.84342993046;0.0176;2.87472601638;0.902;4.0;1
0.2;0.2;1.84380040717;0.0436;2.41355348683;0.1836;2.0;1
0.2;0.2;1.84942788791;0.0844;2.93836840915;0.9392;4.0;1
0.2;0.2;1.85091232044;0.21;2.62202246891;0.8852;3.0;1
0.2;0.2;1.85794549733;0.1116;2.40090180359;0.2044;2.0;1
0.2;0.2;1.84555328944;0.0076;2.89162486277;0.9844;4.0;1
0.2;0.2;1.85521031629;0.0244;2.80586798149;1.0;4.0;1
0.2;0.2;1.8531954116;0.0668;2.59786576644;0.4604;3.0;1
0.2;0.2;1.85070901377;0.0512;2.63655056207;0.9228;3.0;1
0.2;0.2;1.84564462851;0.2712;3.00650766982;0.8884;5.0;1
0.2;0.2;1.8542183174;0.1404;2.63887797092;0.528;3.0;1
0.2;0.2;1.83841391241;0.0;2.98048827098;0.4752;4.0;1
0.2;0.2;1.84615224573;0.1588;3.46277444991;0.7816;7.0;1
0.2;0.2;1.85428337465;0.1792;3.0720043066;0.8344;5.0;1
0.2;0.2;1.84626994597;0.0148;2.67525285451;0.4528;3.0;1
0.2;0.2;1.84369120463;0.0256;3.07100759829;0.9284;5.0;1
0.2;0.2;1.85345255844;0.322;2.99740078766;0.782;5.0;1
0.2;0.2;1.84897264749;0.1308;3.11963493628;0.5516;5.0;1
0.2;0.2;1.84792974913;0.1532;3.03245331717;0.8524;5.0;1
0.2;0.2;1.84623131766;0.15;2.67388970654;0.5156;3.0;1
0.2;0.2;1.8496885157;0.1012;2.97649067581;0.9508;5.0;1
0.2;0.2;1.8488716909;0.0576;2.69047401837;0.5684;3.0;1
0.2;0.2;1.84721728042;0.0316;2.66592752482;0.7264;3.0;1
0.2;0.2;1.85120905831;0.0044;2.69827830806;0.9616;3.0;1
0.2;0.2;1.85253556381;0.0196;2.64188132768;0.7244;3.0;1
0.2;0.2;1.84930341392;0.1244;2.87241410589;0.9404;4.0;1
0.2;0.2;1.84822411975;0.0016;2.74845768978;0.6688;3.0;1
0.2;0.2;1.84897899688;0.0156;2.87602864615;0.8504;4.0;1
0.2;0.2;1.85393070566;0.1124;2.67249304697;0.8416;3.0;1
0.2;0.2;1.84874470702;0.0624;3.13517192531;0.984;6.0;1
0.2;0.2;1.8482218207;0.1008;3.11116103082;0.936;5.0;1
0.2;0.2;1.84975834539;0.0236;2.98963325179;0.5764;4.0;1
0.2;0.2;1.84719927536;0.1264;2.8084805523;0.8204;4.0;1
0.2;0.2;1.84992667249;0.0668;2.9247568599;0.8988;4.0;1
0.2;0.2;1.85138320234;0.0204;2.64539267497;0.8196;3.0;1
0.2;0.2;1.85304797756;0.1076;2.83327637985;0.9824;4.0;1
0.2;0.2;1.85081317401;0.124;2.62579166435;0.6764;3.0;1
0.2;0.2;1.845995204;0.094;2.73789626703;0.1596;3.0;1
0.2;0.2;1.84681123264;0.3236;2.9988925;0.4112;5.0;1
